"mm","m0","mp","0m","00","0p","pm","p0","pp","nx_mm","nx_m0","nx_mp","nx_0m","nx_00","nx_0p","nx_pm","nx_p0","nx_pp","ny_mm","ny_m0","ny_mp","ny_0m","ny_00","ny_0p","ny_pm","ny_p0","ny_pp","hk","ihk"
-1.53030098252516,-0.711720615501311,0.0632516160581804,-1.01910247816875,-0.147985627690397,0.685738210001139,-0.592547496265081,0.323123708327124,1.21357520160884,0.550015264960806,0.603803062760196,0.668306436305149,0.469181273157164,0.518891110883785,0.580646770871401,0.383318394625035,0.424348356811137,0.478691688035619,0.835154601442208,0.797133527962165,0.743886084822879,0.883101881392301,0.85484034476959,0.814155591687863,0.9236162668241,0.905499018261029,0.877983068063166,0.125835285985781,0.129285110435488
-1.91304300610172,-1.01910247816875,-0.147985627690397,-1.52391808799705,-0.592547496265081,0.323123708327124,-1.21251999708857,-0.25254484855182,0.698426332550025,0.427349148002521,0.469181273157164,0.518891110883785,0.349378940488697,0.383318394625035,0.424348356811137,0.272052874412474,0.2970738795116,0.326823355359995,0.904086669352844,0.883101881392301,0.85484034476959,0.936981513127658,0.9236162668241,0.905499018261029,0.962282304484454,0.95485449682762,0.945085442905156,0.108516451319197,0.109953283452947
-1.01910247816875,-0.147985627690397,0.685738210001139,-0.592547496265081,0.323123708327124,1.21357520160884,-0.25254484855182,0.698426332550025,1.63633929052386,0.469181273157164,0.518891110883785,0.580646770871401,0.383318394625035,0.424348356811137,0.478691688035619,0.2970738795116,0.326823355359995,0.367297815805161,0.883101881392301,0.85484034476959,0.814155591687863,0.9236162668241,0.905499018261029,0.877983068063166,0.95485449682762,0.945085442905156,0.930103389148087,0.113881670271006,0.115726607297436
-1.52391808799705,-0.592547496265081,0.323123708327124,-1.21251999708857,-0.25254484855182,0.698426332550025,-0.978124307521112,0.00198522214413452,0.976325444586375,0.349378940488697,0.383318394625035,0.424348356811137,0.272052874412474,0.2970738795116,0.326823355359995,0.195618012214296,0.213437998893449,0.234104599013281,0.936981513127658,0.9236162668241,0.905499018261029,0.962282304484454,0.95485449682762,0.945085442905156,0.98068016870809,0.976956611435922,0.972211415650336,0.0968164917091748,0.0973498426309721
-0.592547496265081,0.323123708327124,1.21357520160884,-0.25254484855182,0.698426332550025,1.63633929052386,0.00198522214413452,0.976325444586375,1.94635027616789,0.383318394625035,0.424348356811137,0.478691688035619,0.2970738795116,0.326823355359995,0.367297815805161,0.213437998893449,0.234104599013281,0.261538327934028,0.9236162668241,0.905499018261029,0.877983068063166,0.95485449682762,0.945085442905156,0.930103389148087,0.976956611435922,0.972211415650336,0.965193091055605,0.100846816410223,0.101658051726195
-2.06447977890308,-1.41305097321162,-0.839001387760247,-1.3550505747061,-0.643139309932053,-0.00593243406083337,-0.711720615501311,0.0632516160581804,0.767441400321136,0.734152193706801,0.790980283460668,0.850213245004036,0.676020062079511,0.738189211543862,0.807562269432631,0.603803062760196,0.668306436305149,0.745647696616401,0.678984945691354,0.611841638969172,0.52643844656304,0.736883217115178,0.674593720664706,0.58978231661251,0.797133527962165,0.743886084822879,0.666340387887944,0.14621751104738,0.149159933363487
-2.11768951964505,-1.3550505747061,-0.643139309932053,-1.53030098252516,-0.711720615501311,0.0632516160581804,-1.01910247816875,-0.147985627690397,0.685738210001139,0.62158257917951,0.676020062079511,0.738189211543862,0.550015264960806,0.603803062760196,0.668306436305149,0.469181273157164,0.518891110883785,0.580646770871401,0.783348643491867,0.736883217115178,0.674593720664706,0.835154601442208,0.797133527962165,0.743886084822879,0.883101881392301,0.85484034476959,0.814155591687863,0.135413615208094,0.138252378084642
-1.3550505747061,-0.643139309932053,-0.00593243406083337,-0.711720615501311,0.0632516160581804,0.767441400321136,-0.147985627690397,0.685738210001139,1.46494399907906,0.676020062079511,0.738189211543862,0.807562269432631,0.603803062760196,0.668306436305149,0.745647696616401,0.518891110883785,0.580646770871401,0.660419106556426,0.736883217115178,0.674593720664706,0.58978231661251,0.797133527962165,0.743886084822879,0.666340387887944,0.85484034476959,0.814155591687863,0.750897199152595,0.141507450399804,0.146823588585982
-0.711720615501311,0.0632516160581804,0.767441400321136,-0.147985627690397,0.685738210001139,1.46494399907906,0.323123708327124,1.21357520160884,2.06665022871951,0.603803062760196,0.668306436305149,0.745647696616401,0.518891110883785,0.580646770871401,0.660419106556426,0.424348356811137,0.478691688035619,0.552011725157121,0.797133527962165,0.743886084822879,0.666340387887944,0.85484034476959,0.814155591687863,0.750897199152595,0.905499018261029,0.877983068063166,0.833836348025834,0.132940454518468,0.135649079703593
-1.41305097321162,-0.839001387760247,-0.359956150115486,-0.643139309932053,-0.00593243406083337,0.530084830078534,0.0632516160581804,0.767441400321136,1.3776851983534,0.790980283460668,0.850213245004036,0.906018340199764,0.738189211543862,0.807562269432631,0.876731957157898,0.668306436305149,0.745647696616401,0.829977022251477,0.611841638969172,0.52643844656304,0.423238428337579,0.674593720664706,0.58978231661251,0.480979287805703,0.743886084822879,0.666340387887944,0.557797582044392,0.148137886481778,0.152815452260124
-0.643139309932053,-0.00593243406083337,0.530084830078534,0.0632516160581804,0.767441400321136,1.3776851983534,0.685738210001139,1.46494399907906,2.16293997577912,0.738189211543862,0.807562269432631,0.876731957157898,0.668306436305149,0.745647696616401,0.829977022251477,0.580646770871401,0.660419106556426,0.757491174349737,0.674593720664706,0.58978231661251,0.480979287805703,0.743886084822879,0.666340387887944,0.557797582044392,0.814155591687863,0.750897199152595,0.652845403431974,0.146552196397469,0.149493487098107
-2.18308021960389,-1.21251999708857,-0.25254484855182,-1.96595592187076,-0.978124307521112,0.00198522214413452,-1.81973750458006,-0.819971287498509,0.174448366033718,0.249867890175323,0.272052874412474,0.2970738795116,0.179573565193015,0.195618012214296,0.213437998893449,0.113620104963452,0.123668685651488,0.134727201806776,0.96827993754871,0.962282304484454,0.95485449682762,0.983744547473514,0.98068016870809,0.976956611435922,0.993524268323675,0.992323564261795,0.990882728224343,0.0834377015036814,0.0844670006014061
