"i","x","y"
2706,-0.2392578125,-0.26953125
2695,-0.23828125,-0.2705078125
2717,-0.23828125,-0.26953125
2696,-0.2373046875,-0.2705078125
2718,-0.2373046875,-0.26953125
2721,-0.236328125,-0.26953125
2723,-0.236328125,-0.2685546875
2722,-0.2353515625,-0.26953125
2724,-0.2353515625,-0.2685546875
2764,-0.234375,-0.26953125
2766,-0.234375,-0.2685546875
2767,-0.2333984375,-0.2685546875
2773,-0.2333984375,-0.267578125
2770,-0.232421875,-0.2685546875
2776,-0.232421875,-0.267578125
2771,-0.2314453125,-0.2685546875
2777,-0.2314453125,-0.267578125
2782,-0.23046875,-0.2685546875
2788,-0.23046875,-0.267578125
2789,-0.2294921875,-0.267578125
2791,-0.2294921875,-0.2666015625
2792,-0.228515625,-0.267578125
2794,-0.228515625,-0.2666015625
2793,-0.2275390625,-0.267578125
2795,-0.2275390625,-0.2666015625
2819,-0.2265625,-0.2666015625
2903,-0.2265625,-0.265625
2820,-0.2255859375,-0.2666015625
2904,-0.2255859375,-0.265625
2823,-0.224609375,-0.2666015625
2907,-0.224609375,-0.265625
2908,-0.2236328125,-0.265625
2910,-0.2236328125,-0.2646484375
2919,-0.22265625,-0.265625
2921,-0.22265625,-0.2646484375
2920,-0.2216796875,-0.265625
2922,-0.2216796875,-0.2646484375
2925,-0.220703125,-0.2646484375
2931,-0.220703125,-0.263671875
2926,-0.2197265625,-0.2646484375
2932,-0.2197265625,-0.263671875
2992,-0.21875,-0.2646484375
2998,-0.21875,-0.263671875
2999,-0.2177734375,-0.263671875
3001,-0.2177734375,-0.2626953125
3002,-0.216796875,-0.263671875
3004,-0.216796875,-0.2626953125
3003,-0.2158203125,-0.263671875
3005,-0.2158203125,-0.2626953125
3016,-0.21484375,-0.2626953125
3038,-0.21484375,-0.26171875
3017,-0.2138671875,-0.2626953125
3039,-0.2138671875,-0.26171875
3042,-0.212890625,-0.26171875
3044,-0.212890625,-0.2607421875
3043,-0.2119140625,-0.26171875
3045,-0.2119140625,-0.2607421875
3081,-0.2109375,-0.26171875
3083,-0.2109375,-0.2607421875
3084,-0.2099609375,-0.2607421875
3090,-0.2099609375,-0.259765625
3087,-0.208984375,-0.2607421875
3093,-0.208984375,-0.259765625
3088,-0.2080078125,-0.2607421875
3094,-0.2080078125,-0.259765625
3105,-0.20703125,-0.259765625
3107,-0.20703125,-0.2587890625
3106,-0.2060546875,-0.259765625
3108,-0.2060546875,-0.2587890625
3111,-0.205078125,-0.2587890625
3147,-0.205078125,-0.2578125
3112,-0.2041015625,-0.2587890625
3148,-0.2041015625,-0.2578125
3180,-0.203125,-0.2587890625
3209,-0.203125,-0.2578125
3210,-0.2021484375,-0.2578125
3212,-0.2021484375,-0.2568359375
3213,-0.201171875,-0.2578125
3215,-0.201171875,-0.2568359375
3216,-0.2001953125,-0.2568359375
3222,-0.2001953125,-0.255859375
3227,-0.19921875,-0.2568359375
3233,-0.19921875,-0.255859375
3234,-0.1982421875,-0.255859375
3236,-0.1982421875,-0.2548828125
3237,-0.197265625,-0.255859375
3239,-0.197265625,-0.2548828125
3240,-0.1962890625,-0.2548828125
3258,-0.1962890625,-0.25390625
3279,-0.1953125,-0.2548828125
3299,-0.1953125,-0.25390625
3280,-0.1943359375,-0.2548828125
3300,-0.1943359375,-0.25390625
3303,-0.193359375,-0.25390625
3305,-0.193359375,-0.2529296875
3304,-0.1923828125,-0.25390625
3306,-0.1923828125,-0.2529296875
3317,-0.19140625,-0.2529296875
3323,-0.19140625,-0.251953125
3318,-0.1904296875,-0.2529296875
3324,-0.1904296875,-0.251953125
3327,-0.189453125,-0.251953125
3329,-0.189453125,-0.2509765625
3328,-0.1884765625,-0.251953125
3330,-0.1884765625,-0.2509765625
3358,-0.1875,-0.2509765625
7578,-0.1875,-0.25
3359,-0.1865234375,-0.2509765625
7579,-0.1865234375,-0.25
7582,-0.185546875,-0.25
3481,-0.0009765625,-0.3046875
3464,0,-0.3056640625
3482,0,-0.3046875
3484,-0.0009765625,-0.3037109375
3485,0,-0.3037109375
3490,-0.001953125,-0.302734375
3491,-0.0009765625,-0.302734375
3513,-0.0029296875,-0.30078125
3493,-0.001953125,-0.3017578125
3516,-0.001953125,-0.30078125
3494,-0.0009765625,-0.3017578125
3569,-0.0048828125,-0.296875
3524,-0.00390625,-0.2978515625
3580,-0.00390625,-0.296875
3515,-0.0029296875,-0.2998046875
3519,-0.001953125,-0.2998046875
3522,-0.00390625,-0.298828125
3523,-0.0029296875,-0.298828125
3525,-0.0029296875,-0.2978515625
3571,-0.0048828125,-0.2958984375
3582,-0.00390625,-0.2958984375
3576,-0.005859375,-0.294921875
3577,-0.0048828125,-0.294921875
3578,-0.005859375,-0.2939453125
3579,-0.0048828125,-0.2939453125
3604,-0.005859375,-0.29296875
3605,-0.0048828125,-0.29296875
3603,-0.0068359375,-0.2919921875
3606,-0.005859375,-0.2919921875
3609,-0.0068359375,-0.291015625
3612,-0.005859375,-0.291015625
3610,-0.0078125,-0.2900390625
3611,-0.0068359375,-0.2900390625
3686,-0.0078125,-0.2890625
3687,-0.0068359375,-0.2890625
3648,-0.0087890625,-0.2880859375
3688,-0.0078125,-0.2880859375
3654,-0.0087890625,-0.287109375
3694,-0.0078125,-0.287109375
3655,-0.009765625,-0.2861328125
3656,-0.0087890625,-0.2861328125
3674,-0.009765625,-0.28515625
3675,-0.0087890625,-0.28515625
3673,-0.0107421875,-0.2841796875
3676,-0.009765625,-0.2841796875
3679,-0.0107421875,-0.283203125
3682,-0.009765625,-0.283203125
3681,-0.0107421875,-0.2822265625
3684,-0.009765625,-0.2822265625
3809,-0.01171875,-0.28125
3810,-0.0107421875,-0.28125
3782,-0.0166015625,-0.26953125
3877,-0.015625,-0.2705078125
3893,-0.015625,-0.26953125
3784,-0.0166015625,-0.2685546875
3895,-0.015625,-0.2685546875
3789,-0.017578125,-0.267578125
3790,-0.0166015625,-0.267578125
3791,-0.017578125,-0.2666015625
3792,-0.0166015625,-0.2666015625
3945,-0.017578125,-0.265625
3946,-0.0166015625,-0.265625
3806,-0.0126953125,-0.279296875
3811,-0.01171875,-0.2802734375
3817,-0.01171875,-0.279296875
3808,-0.0126953125,-0.2783203125
3819,-0.01171875,-0.2783203125
3829,-0.013671875,-0.27734375
3830,-0.0126953125,-0.27734375
3812,-0.0107421875,-0.2802734375
3831,-0.013671875,-0.2763671875
3832,-0.0126953125,-0.2763671875
3837,-0.013671875,-0.275390625
3838,-0.0126953125,-0.275390625
3836,-0.0146484375,-0.2744140625
3839,-0.013671875,-0.2744140625
3868,-0.0146484375,-0.2734375
3871,-0.013671875,-0.2734375
3869,-0.015625,-0.2724609375
3870,-0.0146484375,-0.2724609375
3875,-0.015625,-0.271484375
3876,-0.0146484375,-0.271484375
3878,-0.0146484375,-0.2705078125
3944,-0.0185546875,-0.2646484375
3947,-0.017578125,-0.2646484375
3950,-0.0185546875,-0.263671875
3953,-0.017578125,-0.263671875
3951,-0.01953125,-0.2626953125
3952,-0.0185546875,-0.2626953125
3973,-0.01953125,-0.26171875
3974,-0.0185546875,-0.26171875
3970,-0.0205078125,-0.259765625
3975,-0.01953125,-0.2607421875
3981,-0.01953125,-0.259765625
3972,-0.0205078125,-0.2587890625
3983,-0.01953125,-0.2587890625
4022,-0.0205078125,-0.2578125
4033,-0.01953125,-0.2578125
3976,-0.0185546875,-0.2607421875
4023,-0.021484375,-0.2568359375
4024,-0.0205078125,-0.2568359375
4029,-0.021484375,-0.255859375
4030,-0.0205078125,-0.255859375
4028,-0.0224609375,-0.2548828125
4031,-0.021484375,-0.2548828125
4049,-0.0224609375,-0.25390625
4052,-0.021484375,-0.25390625
4051,-0.0224609375,-0.2529296875
4054,-0.021484375,-0.2529296875
4056,-0.0234375,-0.251953125
4057,-0.0224609375,-0.251953125
4058,-0.0234375,-0.2509765625
4059,-0.0224609375,-0.2509765625
9087,-0.0234375,-0.25
9088,-0.0224609375,-0.25
4194,-0.3447265625,-0.2490234375
4635,-0.34375,-0.2490234375
4199,-0.345703125,-0.248046875
4200,-0.3447265625,-0.248046875
4220,-0.3466796875,-0.24609375
4201,-0.345703125,-0.2470703125
4223,-0.345703125,-0.24609375
4202,-0.3447265625,-0.2470703125
4218,-0.3486328125,-0.2431640625
4227,-0.34765625,-0.244140625
4229,-0.34765625,-0.2431640625
4298,-0.3486328125,-0.2421875
4309,-0.34765625,-0.2421875
4221,-0.34765625,-0.2451171875
4222,-0.3466796875,-0.2451171875
4228,-0.3466796875,-0.244140625
4415,-0.3525390625,-0.234375
4335,-0.3515625,-0.2353515625
4458,-0.3515625,-0.234375
4299,-0.349609375,-0.2412109375
4300,-0.3486328125,-0.2412109375
4305,-0.349609375,-0.240234375
4306,-0.3486328125,-0.240234375
4304,-0.3505859375,-0.2392578125
4307,-0.349609375,-0.2392578125
4326,-0.3505859375,-0.23828125
4329,-0.349609375,-0.23828125
4328,-0.3505859375,-0.2373046875
4331,-0.349609375,-0.2373046875
4333,-0.3515625,-0.236328125
4334,-0.3505859375,-0.236328125
4336,-0.3505859375,-0.2353515625
4417,-0.3525390625,-0.2333984375
4460,-0.3515625,-0.2333984375
4423,-0.3525390625,-0.232421875
4466,-0.3515625,-0.232421875
4425,-0.3525390625,-0.2314453125
4468,-0.3515625,-0.2314453125
4446,-0.353515625,-0.23046875
4447,-0.3525390625,-0.23046875
4448,-0.353515625,-0.2294921875
4449,-0.3525390625,-0.2294921875
4454,-0.353515625,-0.228515625
4455,-0.3525390625,-0.228515625
4536,-0.3544921875,-0.2265625
4456,-0.353515625,-0.2275390625
4539,-0.353515625,-0.2265625
4457,-0.3525390625,-0.2275390625
4538,-0.3544921875,-0.2255859375
4541,-0.353515625,-0.2255859375
4544,-0.3544921875,-0.224609375
4547,-0.353515625,-0.224609375
4546,-0.3544921875,-0.2236328125
4549,-0.353515625,-0.2236328125
4568,-0.3544921875,-0.22265625
4571,-0.353515625,-0.22265625
4570,-0.3544921875,-0.2216796875
4573,-0.353515625,-0.2216796875
4576,-0.3544921875,-0.220703125
4579,-0.353515625,-0.220703125
4578,-0.3544921875,-0.2197265625
4581,-0.353515625,-0.2197265625
4834,-0.35546875,-0.21875
4835,-0.3544921875,-0.21875
4836,-0.35546875,-0.2177734375
4837,-0.3544921875,-0.2177734375
4842,-0.35546875,-0.216796875
4843,-0.3544921875,-0.216796875
4844,-0.35546875,-0.2158203125
4845,-0.3544921875,-0.2158203125
4866,-0.35546875,-0.21484375
4867,-0.3544921875,-0.21484375
4868,-0.35546875,-0.2138671875
4869,-0.3544921875,-0.2138671875
4874,-0.35546875,-0.212890625
4875,-0.3544921875,-0.212890625
4876,-0.35546875,-0.2119140625
4877,-0.3544921875,-0.2119140625
4938,-0.35546875,-0.2109375
4939,-0.3544921875,-0.2109375
4940,-0.35546875,-0.2099609375
4941,-0.3544921875,-0.2099609375
4946,-0.35546875,-0.208984375
4947,-0.3544921875,-0.208984375
4949,-0.3544921875,-0.2080078125
4952,-0.353515625,-0.2080078125
4971,-0.3544921875,-0.20703125
4974,-0.353515625,-0.20703125
4973,-0.3544921875,-0.2060546875
4976,-0.353515625,-0.2060546875
4979,-0.3544921875,-0.205078125
4982,-0.353515625,-0.205078125
4981,-0.3544921875,-0.2041015625
4984,-0.353515625,-0.2041015625
5059,-0.3544921875,-0.203125
5062,-0.353515625,-0.203125
5061,-0.3544921875,-0.2021484375
5064,-0.353515625,-0.2021484375
5067,-0.3544921875,-0.201171875
5070,-0.353515625,-0.201171875
5069,-0.3544921875,-0.2001953125
5072,-0.353515625,-0.2001953125
5094,-0.353515625,-0.19921875
5095,-0.3525390625,-0.19921875
5096,-0.353515625,-0.1982421875
5097,-0.3525390625,-0.1982421875
5102,-0.353515625,-0.197265625
5103,-0.3525390625,-0.197265625
5104,-0.353515625,-0.1962890625
5105,-0.3525390625,-0.1962890625
5171,-0.353515625,-0.1953125
5172,-0.3525390625,-0.1953125
5174,-0.3525390625,-0.1943359375
5212,-0.3515625,-0.1943359375
5180,-0.3525390625,-0.193359375
5218,-0.3515625,-0.193359375
5182,-0.3525390625,-0.1923828125
5220,-0.3515625,-0.1923828125
5199,-0.3525390625,-0.19140625
5238,-0.3515625,-0.19140625
5201,-0.3525390625,-0.1904296875
5240,-0.3515625,-0.1904296875
5246,-0.3515625,-0.189453125
5247,-0.3505859375,-0.189453125
5248,-0.3515625,-0.1884765625
5249,-0.3505859375,-0.1884765625
5349,-0.3515625,-0.1875
5350,-0.3505859375,-0.1875
5352,-0.3505859375,-0.1865234375
5355,-0.349609375,-0.1865234375
5358,-0.3505859375,-0.185546875
5361,-0.349609375,-0.185546875
5360,-0.3505859375,-0.1845703125
5363,-0.349609375,-0.1845703125
5382,-0.3505859375,-0.18359375
5385,-0.349609375,-0.18359375
5387,-0.349609375,-0.1826171875
5388,-0.3486328125,-0.1826171875
5393,-0.349609375,-0.181640625
5394,-0.3486328125,-0.181640625
5395,-0.349609375,-0.1806640625
5396,-0.3486328125,-0.1806640625
5439,-0.3486328125,-0.1796875
5450,-0.34765625,-0.1796875
5441,-0.3486328125,-0.1787109375
5452,-0.34765625,-0.1787109375
5458,-0.34765625,-0.177734375
5459,-0.3466796875,-0.177734375
5460,-0.34765625,-0.1767578125
5461,-0.3466796875,-0.1767578125
5482,-0.34765625,-0.17578125
5483,-0.3466796875,-0.17578125
5485,-0.3466796875,-0.1748046875
5488,-0.345703125,-0.1748046875
5491,-0.3466796875,-0.173828125
5494,-0.345703125,-0.173828125
5493,-0.3466796875,-0.1728515625
5496,-0.345703125,-0.1728515625
5521,-0.345703125,-0.171875
5522,-0.3447265625,-0.171875
5523,-0.345703125,-0.1708984375
5524,-0.3447265625,-0.1708984375
5530,-0.3447265625,-0.169921875
5647,-0.34375,-0.169921875
5532,-0.3447265625,-0.1689453125
5649,-0.34375,-0.1689453125
5667,-0.34375,-0.16796875
5668,-0.3427734375,-0.16796875
5669,-0.34375,-0.1669921875
5670,-0.3427734375,-0.1669921875
5675,-0.34375,-0.166015625
5676,-0.3427734375,-0.166015625
5678,-0.3427734375,-0.1650390625
5681,-0.341796875,-0.1650390625
5703,-0.3427734375,-0.1640625
5706,-0.341796875,-0.1640625
5708,-0.341796875,-0.1630859375
5709,-0.3408203125,-0.1630859375
5714,-0.341796875,-0.162109375
5715,-0.3408203125,-0.162109375
5717,-0.3408203125,-0.1611328125
5728,-0.33984375,-0.1611328125
5739,-0.3408203125,-0.16015625
5750,-0.33984375,-0.16015625
5752,-0.33984375,-0.1591796875
5753,-0.3388671875,-0.1591796875
5758,-0.33984375,-0.158203125
5759,-0.3388671875,-0.158203125
5761,-0.3388671875,-0.1572265625
5764,-0.337890625,-0.1572265625
5825,-0.337890625,-0.15625
5826,-0.3369140625,-0.15625
5827,-0.337890625,-0.1552734375
5828,-0.3369140625,-0.1552734375
5834,-0.3369140625,-0.154296875
5869,-0.3359375,-0.154296875
5836,-0.3369140625,-0.1533203125
5871,-0.3359375,-0.1533203125
5886,-0.3359375,-0.15234375
5887,-0.3349609375,-0.15234375
5888,-0.3359375,-0.1513671875
5889,-0.3349609375,-0.1513671875
5895,-0.3349609375,-0.150390625
5898,-0.333984375,-0.150390625
5897,-0.3349609375,-0.1494140625
5900,-0.333984375,-0.1494140625
5942,-0.333984375,-0.1484375
5943,-0.3330078125,-0.1484375
5945,-0.3330078125,-0.1474609375
5956,-0.33203125,-0.1474609375
5951,-0.3330078125,-0.146484375
5962,-0.33203125,-0.146484375
5964,-0.33203125,-0.1455078125
5965,-0.3310546875,-0.1455078125
5987,-0.3310546875,-0.14453125
5990,-0.330078125,-0.14453125
5989,-0.3310546875,-0.1435546875
5992,-0.330078125,-0.1435546875
5998,-0.330078125,-0.142578125
5999,-0.3291015625,-0.142578125
6000,-0.330078125,-0.1416015625
6001,-0.3291015625,-0.1416015625
6067,-0.3291015625,-0.140625
6099,-0.328125,-0.140625
6101,-0.328125,-0.1396484375
6102,-0.3271484375,-0.1396484375
6107,-0.328125,-0.138671875
6108,-0.3271484375,-0.138671875
6110,-0.3271484375,-0.1376953125
6113,-0.326171875,-0.1376953125
6133,-0.326171875,-0.13671875
6134,-0.3251953125,-0.13671875
6135,-0.326171875,-0.1357421875
6136,-0.3251953125,-0.1357421875
6142,-0.3251953125,-0.134765625
6153,-0.32421875,-0.134765625
6155,-0.32421875,-0.1337890625
6156,-0.3232421875,-0.1337890625
6196,-0.3232421875,-0.1328125
6199,-0.322265625,-0.1328125
6198,-0.3232421875,-0.1318359375
6201,-0.322265625,-0.1318359375
6207,-0.322265625,-0.130859375
6208,-0.3212890625,-0.130859375
6210,-0.3212890625,-0.1298828125
6246,-0.3203125,-0.1298828125
6261,-0.3203125,-0.12890625
6262,-0.3193359375,-0.12890625
6263,-0.3203125,-0.1279296875
6264,-0.3193359375,-0.1279296875
6270,-0.3193359375,-0.126953125
6273,-0.318359375,-0.126953125
6275,-0.318359375,-0.1259765625
6276,-0.3173828125,-0.1259765625
6356,-0.3173828125,-0.125
6367,-0.31640625,-0.125
6358,-0.3173828125,-0.1240234375
6369,-0.31640625,-0.1240234375
6375,-0.31640625,-0.123046875
6376,-0.3154296875,-0.123046875
6378,-0.3154296875,-0.1220703125
6381,-0.314453125,-0.1220703125
6401,-0.314453125,-0.12109375
6402,-0.3134765625,-0.12109375
6403,-0.314453125,-0.1201171875
6404,-0.3134765625,-0.1201171875
6410,-0.3134765625,-0.119140625
6471,-0.3125,-0.119140625
6473,-0.3125,-0.1181640625
6474,-0.3115234375,-0.1181640625
6495,-0.3115234375,-0.1171875
6498,-0.310546875,-0.1171875
6500,-0.310546875,-0.1162109375
6501,-0.3095703125,-0.1162109375
6507,-0.3095703125,-0.115234375
6518,-0.30859375,-0.115234375
6509,-0.3095703125,-0.1142578125
6520,-0.30859375,-0.1142578125
6540,-0.30859375,-0.11328125
6541,-0.3076171875,-0.11328125
6543,-0.3076171875,-0.1123046875
6546,-0.306640625,-0.1123046875
6552,-0.306640625,-0.111328125
6553,-0.3056640625,-0.111328125
6555,-0.3056640625,-0.1103515625
6577,-0.3046875,-0.1103515625
6633,-0.3046875,-0.109375
6634,-0.3037109375,-0.109375
6636,-0.3037109375,-0.1083984375
6639,-0.302734375,-0.1083984375
6645,-0.302734375,-0.107421875
6646,-0.3017578125,-0.107421875
6648,-0.3017578125,-0.1064453125
6659,-0.30078125,-0.1064453125
6670,-0.3017578125,-0.10546875
6681,-0.30078125,-0.10546875
6683,-0.30078125,-0.1044921875
6684,-0.2998046875,-0.1044921875
6690,-0.2998046875,-0.103515625
6693,-0.298828125,-0.103515625
6695,-0.298828125,-0.1025390625
6696,-0.2978515625,-0.1025390625
6714,-0.2978515625,-0.1015625
6775,-0.296875,-0.1015625
6777,-0.296875,-0.1005859375
6778,-0.2958984375,-0.1005859375
6784,-0.2958984375,-0.099609375
6787,-0.294921875,-0.099609375
6789,-0.294921875,-0.0986328125
6790,-0.2939453125,-0.0986328125
6812,-0.2939453125,-0.09765625
6823,-0.29296875,-0.09765625
6825,-0.29296875,-0.0966796875
6826,-0.2919921875,-0.0966796875
6832,-0.2919921875,-0.095703125
6835,-0.291015625,-0.095703125
6837,-0.291015625,-0.0947265625
6838,-0.2900390625,-0.0947265625
6891,-0.2900390625,-0.09375
6913,-0.2890625,-0.09375
6915,-0.2890625,-0.0927734375
6916,-0.2880859375,-0.0927734375
6922,-0.2880859375,-0.091796875
6925,-0.287109375,-0.091796875
6927,-0.287109375,-0.0908203125
6928,-0.2861328125,-0.0908203125
6948,-0.2861328125,-0.08984375
6959,-0.28515625,-0.08984375
6961,-0.28515625,-0.0888671875
6962,-0.2841796875,-0.0888671875
6968,-0.2841796875,-0.087890625
6971,-0.283203125,-0.087890625
6973,-0.283203125,-0.0869140625
6974,-0.2822265625,-0.0869140625
6992,-0.2822265625,-0.0859375
7060,-0.28125,-0.0859375
7062,-0.28125,-0.0849609375
7063,-0.2802734375,-0.0849609375
7069,-0.2802734375,-0.083984375
7072,-0.279296875,-0.083984375
7074,-0.279296875,-0.0830078125
7075,-0.2783203125,-0.0830078125
