"mm","m0","mp","0m","00","0p","pm","p0","pp","nx_mm","nx_m0","nx_mp","nx_0m","nx_00","nx_0p","nx_pm","nx_p0","nx_pp","ny_mm","ny_m0","ny_mp","ny_0m","ny_00","ny_0p","ny_pm","ny_p0","ny_pp","hk","ihk"
-1.39449079024322,-0.512687570527516,0.311382893947189,-1.02430210128077,-0.0777173015904896,0.835946071518011,-0.791216896649988,0.194196313750519,1.17106227713665,0.439564491050512,0.514771376905463,0.621624565516752,0.301352914008967,0.355213184591993,0.439624252543817,0.168953120773136,0.197069894714002,0.242411640476184,0.898211032111889,0.857327492571452,0.783315325744434,0.953512674912245,0.934785319467531,0.898181783702659,0.985624088068579,0.980389441292292,0.970173487867838,0.189326163595216,0.196417984988359
-1.98654007132051,-1.02430210128077,-0.0777173015904896,-1.78409531608158,-0.791216896649988,0.194196313750519,-1.69103637085705,-0.685188489199235,0.316724064146659,0.259601521207406,0.301352914008967,0.355213184591993,0.146208101934435,0.168953120773136,0.197069894714002,0.0434943807341977,0.0508626633083354,0.0593997525511558,0.965715822686364,0.953512674912245,0.934785319467531,0.989253855655226,0.985624088068579,0.980389441292292,0.999053671653605,0.998705657078793,0.998234275807469,0.146427007230489,0.148464122315407
-1.02430210128077,-0.0777173015904896,0.835946071518011,-0.791216896649988,0.194196313750519,1.17106227713665,-0.685188489199235,0.316724064146659,1.31886670648649,0.301352914008967,0.355213184591993,0.439624252543817,0.168953120773136,0.197069894714002,0.242411640476184,0.0508626633083354,0.0593997525511558,0.072447386360607,0.953512674912245,0.934785319467531,0.898181783702659,0.985624088068579,0.980389441292292,0.970173487867838,0.998705657078793,0.998234275807469,0.997372235531708,0.15224512179024,0.154382714474255
-1.78409531608158,-0.791216896649988,0.194196313750519,-1.69103637085705,-0.685188489199235,0.316724064146659,-1.69597091599099,-0.688964503979968,0.313447260755217,0.146208101934435,0.168953120773136,0.197069894714002,0.0434943807341977,0.0508626633083354,0.0593997525511558,-0.047702323807287,-0.050224704511884,-0.0539405220865332,0.989253855655226,0.985624088068579,0.980389441292292,0.999053671653605,0.998705657078793,0.998234275807469,0.998861596170052,0.998737943134581,0.998544150289326,0.12009543949952,0.120720290574903
-0.791216896649988,0.194196313750519,1.17106227713665,-0.685188489199235,0.316724064146659,1.31886670648649,-0.688964503979968,0.313447260755217,1.31712051953183,0.168953120773136,0.197069894714002,0.242411640476184,0.0508626633083354,0.0593997525511558,0.072447386360607,-0.050224704511884,-0.0539405220865332,-0.0582951192712606,0.985624088068579,0.980389441292292,0.970173487867838,0.998705657078793,0.998234275807469,0.997372235531708,0.998737943134581,0.998544150289326,0.998299393503347,0.121397558803465,0.122020216836179
-1.78792436988242,-1.69597091599099,-1.69103637085705,-0.786238454169162,-0.688964503979968,-0.685188489199235,0.208357024505148,0.313447260755217,0.316724064146659,0.992134822177133,0.998861596170052,0.999053671653605,0.990965035706605,0.998737943134581,0.998705657078793,0.989419441334453,0.998544150289326,0.998234275807469,0.125173857588349,0.047702323807287,-0.0434943807341977,0.134120460806724,0.050224704511884,-0.0508626633083354,0.145083317819174,0.0539405220865332,-0.0593997525511558,0.099313664203075,0.100108893884839
-0.786238454169162,-0.688964503979968,-0.685188489199235,0.208357024505148,0.313447260755217,0.316724064146659,1.2010900527733,1.31712051953183,1.31886670648649,0.990965035706605,0.998737943134581,0.998705657078793,0.989419441334453,0.998544150289326,0.998234275807469,0.987455879618785,0.998299393503347,0.997372235531708,0.134120460806724,0.050224704511884,-0.0508626633083354,0.145083317819174,0.0539405220865332,-0.0593997525511558,0.157895173473706,0.0582951192712606,-0.072447386360607,0.09826002498458,0.0990231797137514
-1.95107827913008,-1.78792436988242,-1.69597091599099,-0.959147780753438,-0.786238454169162,-0.688964503979968,0.0220357507944238,0.208357024505148,0.313447260755217,0.981331555700214,0.992134822177133,0.998861596170052,0.978853498678937,0.990965035706605,0.998737943134581,0.975782240948518,0.989419441334453,0.998544150289326,0.192323627739802,0.125173857588349,0.047702323807287,0.204562528641009,0.134120460806724,0.050224704511884,0.218744184492956,0.145083317819174,0.0539405220865332,0.0832872507584583,0.0836088223662903
-0.959147780753438,-0.786238454169162,-0.688964503979968,0.0220357507944238,0.208357024505148,0.313447260755217,0.998318320037438,1.2010900527733,1.31712051953183,0.978853498678937,0.990965035706605,0.998737943134581,0.975782240948518,0.989419441334453,0.998544150289326,0.972351831389556,0.987455879618785,0.998299393503347,0.204562528641009,0.134120460806724,0.050224704511884,0.218744184492956,0.145083317819174,0.0539405220865332,0.233520697141339,0.157895173473706,0.0582951192712606,0.081210154146,0.0813793870932955
-2.18151307903516,-1.95107827913008,-1.78792436988242,-1.19858330026017,-0.959147780753438,-0.786238454169162,-0.230454329013528,0.0220357507944238,0.208357024505148,0.967745961246744,0.981331555700214,0.992134822177133,0.964401943879942,0.978853498678937,0.990965035706605,0.960457202207057,0.975782240948518,0.989419441334453,0.251928074042207,0.192323627739802,0.125173857588349,0.264440712902892,0.204562528641009,0.134120460806724,0.278427661572252,0.218744184492956,0.145083317819174,0.0707625666117502,0.0720098792461645
