"i","x","y"
876,0.171875,-0.265625
887,0.1875,-0.265625
949,0.171875,-0.25
960,0.1875,-0.25
951,0.171875,-0.234375
962,0.1875,-0.234375
957,0.171875,-0.21875
968,0.1875,-0.21875
959,0.171875,-0.203125
970,0.1875,-0.203125
980,0.15625,-0.1875
981,0.171875,-0.1875
982,0.15625,-0.171875
983,0.171875,-0.171875
988,0.15625,-0.15625
989,0.171875,-0.15625
990,0.15625,-0.140625
991,0.171875,-0.140625
1043,0.171875,-0.125
1054,0.1875,-0.125
1056,0.1875,-0.109375
1055,0.203125,-0.125
1057,0.203125,-0.109375
1060,0.21875,-0.109375
1066,0.21875,-0.09375
1061,0.234375,-0.109375
1067,0.234375,-0.09375
1156,0.25,-0.109375
1162,0.25,-0.09375
1157,0.265625,-0.109375
1163,0.265625,-0.09375
1160,0.28125,-0.109375
1166,0.28125,-0.09375
1167,0.296875,-0.09375
1169,0.296875,-0.078125
1178,0.3125,-0.09375
1180,0.3125,-0.078125
1181,0.328125,-0.078125
1207,0.328125,-0.0625
1184,0.34375,-0.078125
1210,0.34375,-0.0625
1211,0.359375,-0.0625
1213,0.359375,-0.046875
1258,0.375,-0.046875
1264,0.375,-0.03125
1265,0.390625,-0.03125
1266,0.375,-0.015625
1268,0.390625,-0.015625
1267,0.375,0
1269,0.390625,0
1376,-0.265625,0.0625
1488,-0.25,0.046875
1506,-0.25,0.0625
1380,-0.296875,0.09375
1377,-0.28125,0.078125
1383,-0.28125,0.09375
1378,-0.265625,0.078125
1381,-0.3125,0.109375
1382,-0.296875,0.109375
1434,-0.3125,0.125
1435,-0.296875,0.125
1425,-0.328125,0.140625
1436,-0.3125,0.140625
1431,-0.328125,0.15625
1442,-0.3125,0.15625
1433,-0.328125,0.171875
1444,-0.3125,0.171875
1455,-0.328125,0.1875
1466,-0.3125,0.1875
1457,-0.328125,0.203125
1468,-0.3125,0.203125
1463,-0.328125,0.21875
1474,-0.3125,0.21875
1476,-0.3125,0.234375
1477,-0.296875,0.234375
1731,-0.296875,0.25
1480,-0.28125,0.234375
1734,-0.28125,0.25
1735,-0.265625,0.25
1483,-0.234375,0.015625
1484,-0.21875,0.015625
1487,-0.234375,0.03125
1490,-0.21875,0.03125
1489,-0.234375,0.046875
1782,-0.203125,0.25
1612,-0.1875,0.234375
1793,-0.1875,0.25
1613,-0.171875,0.234375
1794,-0.171875,0.25
1616,-0.15625,0.234375
1797,-0.15625,0.25
1615,-0.140625,0.21875
1617,-0.140625,0.234375
1662,-0.125,0.21875
1664,-0.125,0.234375
1657,-0.109375,0.203125
1663,-0.109375,0.21875
1660,-0.09375,0.203125
1666,-0.09375,0.21875
1661,-0.078125,0.203125
1667,-0.078125,0.21875
1672,-0.0625,0.203125
1680,-0.0625,0.21875
1681,-0.046875,0.21875
1683,-0.046875,0.234375
1687,-0.03125,0.234375
1851,-0.03125,0.25
1852,-0.015625,0.25
1737,-0.265625,0.265625
1777,-0.25,0.25
1779,-0.25,0.265625
1778,-0.234375,0.25
1780,-0.234375,0.265625
1781,-0.21875,0.25
1783,-0.21875,0.265625
1784,-0.203125,0.265625
1854,-0.03125,0.265625
1855,-0.015625,0.265625
1862,-0.015625,0.28125
1863,0,0.28125
1865,-0.015625,0.296875
1866,0,0.296875
1882,0,0.3125
2056,0.171875,0.125
2013,0.1875,0.109375
2067,0.1875,0.125
2014,0.203125,0.109375
2015,0.21875,0.09375
2017,0.21875,0.109375
2068,0.203125,0.125
2016,0.234375,0.09375
2018,0.234375,0.109375
2147,0.25,0.09375
2149,0.25,0.109375
2057,0.15625,0.140625
2058,0.171875,0.140625
2063,0.15625,0.15625
2064,0.171875,0.15625
2065,0.15625,0.171875
2066,0.171875,0.171875
2087,0.15625,0.1875
2088,0.171875,0.1875
2090,0.171875,0.203125
2101,0.1875,0.203125
2096,0.171875,0.21875
2107,0.1875,0.21875
2098,0.171875,0.234375
2109,0.1875,0.234375
2352,0.171875,0.25
2363,0.1875,0.25
2138,0.359375,0.046875
2175,0.375,0.03125
2177,0.375,0.046875
2159,0.34375,0.0625
2160,0.359375,0.0625
2151,0.28125,0.09375
2146,0.296875,0.078125
2152,0.296875,0.09375
2157,0.3125,0.078125
2163,0.3125,0.09375
2148,0.265625,0.09375
2150,0.265625,0.109375
2153,0.28125,0.109375
2156,0.328125,0.0625
2158,0.328125,0.078125
2161,0.34375,0.078125
2171,0.375,0.015625
2172,0.390625,0.015625
2176,0.390625,0.03125
2319,0.015625,0.3125
2320,0.015625,0.328125
2323,0.03125,0.328125
2327,0.03125,0.34375
2328,0.046875,0.34375
2330,0.046875,0.359375
2339,0.0625,0.34375
2341,0.0625,0.359375
2342,0.078125,0.359375
2424,0.078125,0.375
2345,0.09375,0.359375
2427,0.09375,0.375
2346,0.109375,0.359375
2428,0.109375,0.375
2389,0.125,0.359375
2464,0.125,0.375
2354,0.171875,0.265625
2365,0.1875,0.265625
2360,0.171875,0.28125
2371,0.1875,0.28125
2361,0.15625,0.296875
2362,0.171875,0.296875
2383,0.15625,0.3125
2384,0.171875,0.3125
2388,0.140625,0.34375
2385,0.15625,0.328125
2391,0.15625,0.34375
2386,0.171875,0.328125
2390,0.140625,0.359375
