"i","x","y"
3116,-0.23046875,-0.046875
3118,-0.23046875,-0.04296875
3119,-0.2265625,-0.046875
3121,-0.2265625,-0.04296875
3122,-0.22265625,-0.04296875
3128,-0.22265625,-0.0390625
3143,-0.21875,-0.04296875
3149,-0.21875,-0.0390625
3150,-0.21484375,-0.0390625
3152,-0.21484375,-0.03515625
3155,-0.2109375,-0.03515625
3190,-0.2109375,-0.03125
3156,-0.20703125,-0.03515625
3191,-0.20703125,-0.03125
3202,-0.203125,-0.03125
3204,-0.203125,-0.02734375
3203,-0.19921875,-0.03125
3205,-0.19921875,-0.02734375
3208,-0.1953125,-0.02734375
3214,-0.1953125,-0.0234375
3209,-0.19140625,-0.02734375
3215,-0.19140625,-0.0234375
3258,-0.1875,-0.0234375
3260,-0.1875,-0.01953125
3259,-0.18359375,-0.0234375
3261,-0.18359375,-0.01953125
3264,-0.1796875,-0.01953125
3284,-0.1796875,-0.015625
3265,-0.17578125,-0.01953125
3285,-0.17578125,-0.015625
3296,-0.171875,-0.015625
3298,-0.171875,-0.01171875
3299,-0.16796875,-0.01171875
3305,-0.16796875,-0.0078125
3308,-0.1640625,-0.0078125
3310,-0.1640625,-0.00390625
3311,-0.16015625,-0.00390625
7524,-0.16015625,0
7566,-0.15625,0
3554,0.1015625,-0.46875
3469,0.10546875,-0.47265625
3555,0.10546875,-0.46875
3480,0.109375,-0.47265625
3566,0.109375,-0.46875
3483,0.12109375,-0.4765625
3882,0.125,-0.48046875
3888,0.125,-0.4765625
3479,0.11328125,-0.4765625
3481,0.11328125,-0.47265625
3482,0.1171875,-0.4765625
3484,0.1171875,-0.47265625
3485,0.12109375,-0.47265625
3515,0.08984375,-0.4609375
3552,0.09375,-0.46484375
3558,0.09375,-0.4609375
3513,0.08203125,-0.45703125
3514,0.0859375,-0.4609375
3516,0.0859375,-0.45703125
3534,0.078125,-0.453125
3535,0.08203125,-0.453125
3517,0.08984375,-0.45703125
3525,0.07421875,-0.44921875
3536,0.078125,-0.44921875
3530,0.0703125,-0.4453125
3531,0.07421875,-0.4453125
3529,0.06640625,-0.44140625
3532,0.0703125,-0.44140625
3788,0.0625,-0.4375
3789,0.06640625,-0.4375
3551,0.09765625,-0.46875
3553,0.09765625,-0.46484375
3556,0.1015625,-0.46484375
3647,0.05859375,-0.43359375
3790,0.0625,-0.43359375
3652,0.0546875,-0.4296875
3653,0.05859375,-0.4296875
3651,0.05078125,-0.42578125
3654,0.0546875,-0.42578125
3672,0.046875,-0.421875
3673,0.05078125,-0.421875
3669,0.04296875,-0.4140625
3674,0.046875,-0.41796875
3680,0.046875,-0.4140625
3738,0.03515625,-0.40625
3670,0.0390625,-0.41015625
3741,0.0390625,-0.40625
3671,0.04296875,-0.41015625
3675,0.05078125,-0.41796875
3726,0.02734375,-0.390625
3747,0.03125,-0.39453125
3768,0.03125,-0.390625
3727,0.0234375,-0.38671875
3728,0.02734375,-0.38671875
3733,0.0234375,-0.3828125
3734,0.02734375,-0.3828125
3732,0.01953125,-0.37890625
3735,0.0234375,-0.37890625
4439,0.01953125,-0.375
4442,0.0234375,-0.375
3740,0.03515625,-0.40234375
3743,0.0390625,-0.40234375
3745,0.03125,-0.3984375
3746,0.03515625,-0.3984375
3748,0.03515625,-0.39453125
3883,0.12890625,-0.48046875
3889,0.12890625,-0.4765625
3886,0.1328125,-0.48046875
3892,0.1328125,-0.4765625
3887,0.13671875,-0.48046875
3893,0.13671875,-0.4765625
3898,0.140625,-0.48046875
3904,0.140625,-0.4765625
3899,0.14453125,-0.48046875
3905,0.14453125,-0.4765625
3902,0.1484375,-0.48046875
3908,0.1484375,-0.4765625
3909,0.15234375,-0.4765625
3911,0.15234375,-0.47265625
3944,0.15625,-0.4765625
3946,0.15625,-0.47265625
3945,0.16015625,-0.4765625
3947,0.16015625,-0.47265625
3950,0.1640625,-0.47265625
4030,0.1640625,-0.46875
3951,0.16796875,-0.47265625
4031,0.16796875,-0.46875
4042,0.171875,-0.46875
4044,0.171875,-0.46484375
4045,0.17578125,-0.46484375
4051,0.17578125,-0.4609375
4054,0.1796875,-0.4609375
4056,0.1796875,-0.45703125
4057,0.18359375,-0.45703125
4079,0.18359375,-0.453125
4147,0.1875,-0.453125
4081,0.18359375,-0.44921875
4149,0.1875,-0.44921875
4155,0.1875,-0.4453125
4156,0.19140625,-0.4453125
4158,0.19140625,-0.44140625
4161,0.1953125,-0.44140625
4248,0.19140625,-0.4375
4251,0.1953125,-0.4375
4250,0.19140625,-0.43359375
4253,0.1953125,-0.43359375
4259,0.1953125,-0.4296875
4260,0.19921875,-0.4296875
4261,0.1953125,-0.42578125
4262,0.19921875,-0.42578125
4284,0.19921875,-0.421875
4295,0.203125,-0.421875
4286,0.19921875,-0.41796875
4297,0.203125,-0.41796875
4292,0.19921875,-0.4140625
4303,0.203125,-0.4140625
4294,0.19921875,-0.41015625
4305,0.203125,-0.41015625
4346,0.203125,-0.40625
4347,0.20703125,-0.40625
4348,0.203125,-0.40234375
4349,0.20703125,-0.40234375
4354,0.203125,-0.3984375
4355,0.20703125,-0.3984375
4356,0.203125,-0.39453125
4357,0.20703125,-0.39453125
4378,0.203125,-0.390625
4379,0.20703125,-0.390625
4380,0.203125,-0.38671875
4381,0.20703125,-0.38671875
4386,0.203125,-0.3828125
4387,0.20703125,-0.3828125
4388,0.203125,-0.37890625
4389,0.20703125,-0.37890625
4609,0.20703125,-0.375
4612,0.2109375,-0.375
4437,0.01171875,-0.36328125
4446,0.015625,-0.3671875
4448,0.015625,-0.36328125
4459,0.01171875,-0.359375
4470,0.015625,-0.359375
4440,0.015625,-0.37109375
4441,0.01953125,-0.37109375
4447,0.01953125,-0.3671875
4460,0.0078125,-0.35546875
4461,0.01171875,-0.35546875
4466,0.0078125,-0.3515625
4467,0.01171875,-0.3515625
4465,0.00390625,-0.34765625
4468,0.0078125,-0.34765625
4503,0.00390625,-0.34375
4506,0.0078125,-0.34375
4505,0.00390625,-0.33984375
4508,0.0078125,-0.33984375
4510,0,-0.3359375
4511,0.00390625,-0.3359375
4513,0.00390625,-0.33203125
4611,0.20703125,-0.37109375
4614,0.2109375,-0.37109375
4617,0.20703125,-0.3671875
4620,0.2109375,-0.3671875
4619,0.20703125,-0.36328125
4622,0.2109375,-0.36328125
4641,0.20703125,-0.359375
4644,0.2109375,-0.359375
4643,0.20703125,-0.35546875
4646,0.2109375,-0.35546875
4649,0.20703125,-0.3515625
4652,0.2109375,-0.3515625
4651,0.20703125,-0.34765625
4654,0.2109375,-0.34765625
4700,0.203125,-0.34375
4701,0.20703125,-0.34375
4702,0.203125,-0.33984375
4703,0.20703125,-0.33984375
4708,0.203125,-0.3359375
4709,0.20703125,-0.3359375
4710,0.203125,-0.33203125
4711,0.20703125,-0.33203125
4732,0.203125,-0.328125
4733,0.20703125,-0.328125
4734,0.203125,-0.32421875
4735,0.20703125,-0.32421875
4740,0.203125,-0.3203125
4741,0.20703125,-0.3203125
4742,0.203125,-0.31640625
4743,0.20703125,-0.31640625
4819,0.203125,-0.3125
4820,0.20703125,-0.3125
4810,0.19921875,-0.30859375
4821,0.203125,-0.30859375
4816,0.19921875,-0.3046875
4827,0.203125,-0.3046875
4818,0.19921875,-0.30078125
4829,0.203125,-0.30078125
4840,0.19921875,-0.296875
4851,0.203125,-0.296875
4842,0.19921875,-0.29296875
4853,0.203125,-0.29296875
4848,0.19921875,-0.2890625
4859,0.203125,-0.2890625
4849,0.1953125,-0.28515625
4850,0.19921875,-0.28515625
4878,0.1953125,-0.28125
4879,0.19921875,-0.28125
4880,0.1953125,-0.27734375
4881,0.19921875,-0.27734375
4886,0.1953125,-0.2734375
4887,0.19921875,-0.2734375
4885,0.19140625,-0.26953125
4888,0.1953125,-0.26953125
4903,0.19140625,-0.265625
4906,0.1953125,-0.265625
4905,0.19140625,-0.26171875
4908,0.1953125,-0.26171875
4911,0.19140625,-0.2578125
4914,0.1953125,-0.2578125
4912,0.1875,-0.25390625
4913,0.19140625,-0.25390625
5066,0.1875,-0.25
5067,0.19140625,-0.25
4979,0.18359375,-0.2421875
5068,0.1875,-0.24609375
5074,0.1875,-0.2421875
4981,0.18359375,-0.23828125
5076,0.1875,-0.23828125
4994,0.18359375,-0.234375
5087,0.1875,-0.234375
4995,0.1796875,-0.23046875
4996,0.18359375,-0.23046875
5001,0.1796875,-0.2265625
5002,0.18359375,-0.2265625
5020,0.17578125,-0.21875
5003,0.1796875,-0.22265625
5023,0.1796875,-0.21875
5004,0.18359375,-0.22265625
5022,0.17578125,-0.21484375
5025,0.1796875,-0.21484375
5027,0.171875,-0.2109375
5028,0.17578125,-0.2109375
5029,0.171875,-0.20703125
5030,0.17578125,-0.20703125
5051,0.171875,-0.203125
5052,0.17578125,-0.203125
5042,0.16796875,-0.19921875
5053,0.171875,-0.19921875
5048,0.16796875,-0.1953125
5059,0.171875,-0.1953125
5049,0.1640625,-0.19140625
5050,0.16796875,-0.19140625
5155,0.1640625,-0.1875
5156,0.16796875,-0.1875
5069,0.19140625,-0.24609375
5148,0.15234375,-0.1640625
5181,0.15625,-0.16796875
5187,0.15625,-0.1640625
5150,0.15234375,-0.16015625
5189,0.15625,-0.16015625
5215,0.1484375,-0.15625
5216,0.15234375,-0.15625
5160,0.16015625,-0.1796875
5157,0.1640625,-0.18359375
5163,0.1640625,-0.1796875
5158,0.16796875,-0.18359375
5162,0.16015625,-0.17578125
5165,0.1640625,-0.17578125
5179,0.15625,-0.171875
5180,0.16015625,-0.171875
5182,0.16015625,-0.16796875
5220,0.14453125,-0.1484375
5217,0.1484375,-0.15234375
5223,0.1484375,-0.1484375
5218,0.15234375,-0.15234375
5222,0.14453125,-0.14453125
5225,0.1484375,-0.14453125
5244,0.14453125,-0.140625
5247,0.1484375,-0.140625
5242,0.13671875,-0.12890625
5251,0.140625,-0.1328125
5253,0.140625,-0.12890625
5376,0.13671875,-0.125
5387,0.140625,-0.125
5245,0.140625,-0.13671875
5246,0.14453125,-0.13671875
5252,0.14453125,-0.1328125
5377,0.1328125,-0.12109375
5378,0.13671875,-0.12109375
5383,0.1328125,-0.1171875
5384,0.13671875,-0.1171875
5382,0.12890625,-0.11328125
5385,0.1328125,-0.11328125
5404,0.12890625,-0.109375
5407,0.1328125,-0.109375
5406,0.12890625,-0.10546875
5409,0.1328125,-0.10546875
5411,0.125,-0.1015625
5412,0.12890625,-0.1015625
5413,0.125,-0.09765625
5414,0.12890625,-0.09765625
5473,0.12890625,-0.09375
5476,0.1328125,-0.09375
5539,0.17578125,-0.09375
5470,0.1796875,-0.09765625
5542,0.1796875,-0.09375
5471,0.18359375,-0.09765625
5543,0.18359375,-0.09375
5574,0.1875,-0.09765625
5645,0.1875,-0.09375
5478,0.1328125,-0.08984375
5477,0.13671875,-0.09375
5479,0.13671875,-0.08984375
5488,0.140625,-0.09375
5490,0.140625,-0.08984375
5489,0.14453125,-0.09375
5491,0.14453125,-0.08984375
5492,0.1484375,-0.09375
5494,0.1484375,-0.08984375
5493,0.15234375,-0.09375
5495,0.15234375,-0.08984375
5522,0.15625,-0.09375
5524,0.15625,-0.08984375
5523,0.16015625,-0.09375
5525,0.16015625,-0.08984375
5526,0.1640625,-0.09375
5528,0.1640625,-0.08984375
5527,0.16796875,-0.09375
5529,0.16796875,-0.08984375
5538,0.171875,-0.09375
5540,0.171875,-0.08984375
5541,0.17578125,-0.08984375
5575,0.19140625,-0.09765625
5646,0.19140625,-0.09375
5578,0.1953125,-0.09765625
5649,0.1953125,-0.09375
5579,0.19921875,-0.09765625
5650,0.19921875,-0.09375
5590,0.203125,-0.09765625
5658,0.203125,-0.09375
5589,0.20703125,-0.1015625
5591,0.20703125,-0.09765625
5592,0.2109375,-0.1015625
5594,0.2109375,-0.09765625
5593,0.21484375,-0.1015625
5595,0.21484375,-0.09765625
5621,0.21875,-0.1015625
5623,0.21875,-0.09765625
5622,0.22265625,-0.1015625
5624,0.22265625,-0.09765625
5625,0.2265625,-0.1015625
5627,0.2265625,-0.09765625
5626,0.23046875,-0.1015625
5628,0.23046875,-0.09765625
5637,0.234375,-0.1015625
5639,0.234375,-0.09765625
5642,0.24609375,-0.1015625
5744,0.25,-0.10546875
5750,0.25,-0.1015625
5638,0.23828125,-0.1015625
5640,0.23828125,-0.09765625
5641,0.2421875,-0.1015625
5643,0.2421875,-0.09765625
5644,0.24609375,-0.09765625
5745,0.25390625,-0.10546875
5751,0.25390625,-0.1015625
5748,0.2578125,-0.10546875
5754,0.2578125,-0.1015625
5749,0.26171875,-0.10546875
5755,0.26171875,-0.1015625
5760,0.265625,-0.10546875
5766,0.265625,-0.1015625
5761,0.26953125,-0.10546875
5767,0.26953125,-0.1015625
5764,0.2734375,-0.10546875
5770,0.2734375,-0.1015625
5765,0.27734375,-0.10546875
5771,0.27734375,-0.1015625
5796,0.28125,-0.10546875
5802,0.28125,-0.1015625
5797,0.28515625,-0.10546875
5803,0.28515625,-0.1015625
5800,0.2890625,-0.10546875
5806,0.2890625,-0.1015625
5801,0.29296875,-0.10546875
5807,0.29296875,-0.1015625
5812,0.296875,-0.10546875
5818,0.296875,-0.1015625
5813,0.30078125,-0.10546875
5819,0.30078125,-0.1015625
5816,0.3046875,-0.10546875
5822,0.3046875,-0.1015625
5817,0.30859375,-0.10546875
5823,0.30859375,-0.1015625
5904,0.3125,-0.10546875
5910,0.3125,-0.1015625
5905,0.31640625,-0.10546875
5911,0.31640625,-0.1015625
5908,0.3203125,-0.10546875
5914,0.3203125,-0.1015625
5915,0.32421875,-0.1015625
5917,0.32421875,-0.09765625
5926,0.328125,-0.1015625
5928,0.328125,-0.09765625
5927,0.33203125,-0.1015625
5929,0.33203125,-0.09765625
5930,0.3359375,-0.1015625
5932,0.3359375,-0.09765625
5931,0.33984375,-0.1015625
5933,0.33984375,-0.09765625
5952,0.34375,-0.1015625
5954,0.34375,-0.09765625
5953,0.34765625,-0.1015625
5955,0.34765625,-0.09765625
5956,0.3515625,-0.1015625
5958,0.3515625,-0.09765625
5957,0.35546875,-0.1015625
5959,0.35546875,-0.09765625
5970,0.359375,-0.09765625
6018,0.359375,-0.09375
5971,0.36328125,-0.09765625
6019,0.36328125,-0.09375
5974,0.3671875,-0.09765625
6022,0.3671875,-0.09375
5975,0.37109375,-0.09765625
