"mm","m0","mp","0m","00","0p","pm","p0","pp","nx_mm","nx_m0","nx_mp","nx_0m","nx_00","nx_0p","nx_pm","nx_p0","nx_pp","ny_mm","ny_m0","ny_mp","ny_0m","ny_00","ny_0p","ny_pm","ny_p0","ny_pp","hk","ihk"
-1.53798514363408,-0.651913987332258,0.220679643684287,-1.10630897376107,-0.198541239949018,0.698116336868514,-0.718101376465048,0.208906754964114,1.12739990982558,0.452999293070393,0.475847033398095,0.501399564190372,0.409915778601534,0.430573855985912,0.453870876068934,0.366268495162566,0.384474015308432,0.405156238771694,0.891510875131495,0.879528055724337,0.865215855743354,0.912123376771749,0.902555347079293,0.891067465378699,0.930509209761703,0.923135814250867,0.914247462224738,0.0568940057862617,0.0571943147158381
-2.02290416840682,-1.10630897376107,-0.198541239949018,-1.65216568318409,-0.718101376465048,0.208906754964114,-1.32297536840106,-0.373750720540086,0.570085953193563,0.391465555271307,0.409915778601534,0.430573855985912,0.3499384414195,0.366268495162566,0.384474015308432,0.308575717790888,0.32263548999559,0.338328027453593,0.92019276189075,0.912123376771749,0.902555347079293,0.936772697732428,0.930509209761703,0.923135814250867,0.951199782585046,0.94652329110028,0.941028238598269,0.052473189950303,0.0526057875500336
-1.10630897376107,-0.198541239949018,0.698116336868514,-0.718101376465048,0.208906754964114,1.12739990982558,-0.373750720540086,0.570085953193563,1.50772960198246,0.409915778601534,0.430573855985912,0.453870876068934,0.366268495162566,0.384474015308432,0.405156238771694,0.32263548999559,0.338328027453593,0.356057481961912,0.912123376771749,0.902555347079293,0.891067465378699,0.930509209761703,0.923135814250867,0.914247462224738,0.94652329110028,0.941028238598269,0.93446405470673,0.0537346216709225,0.053915473885
-1.65216568318409,-0.718101376465048,0.208906754964114,-1.32297536840106,-0.373750720540086,0.570085953193563,-1.03495352978916,-0.0728253723485553,0.885355664892686,0.3499384414195,0.366268495162566,0.384474015308432,0.308575717790888,0.32263548999559,0.338328027453593,0.267760460968314,0.279541327380725,0.292723614211867,0.936772697732428,0.930509209761703,0.923135814250867,0.951199782585046,0.94652329110028,0.941028238598269,0.963485513924333,0.960133660635967,0.956197095625553,0.0494365104734709,0.0495024275357954
-0.718101376465048,0.208906754964114,1.12739990982558,-0.373750720540086,0.570085953193563,1.50772960198246,-0.0728253723485553,0.885355664892686,1.83913025747422,0.366268495162566,0.384474015308432,0.405156238771694,0.32263548999559,0.338328027453593,0.356057481961912,0.279541327380725,0.292723614211867,0.307481272724578,0.930509209761703,0.923135814250867,0.914247462224738,0.94652329110028,0.941028238598269,0.93446405470673,0.960133660635967,0.956197095625553,0.951554132418999,0.0505260322814708,0.0505955310914255
-1.92700563101533,-1.45222134169419,-1.02959179240819,-1.06869863387974,-0.565169839540854,-0.116037102972016,-0.229170713763319,0.305251466699284,0.783735494106212,0.866482491024895,0.893667503217935,0.918678641371635,0.849025756364924,0.879145888710746,0.907403891918388,0.82810575398572,0.861684813344053,0.893477677649029,0.499207464634987,0.448729755746399,0.39500576437258,0.52835145975853,0.476552731985657,0.420259654179845,0.560571904590074,0.507443871233286,0.449107603523808,0.0728633048137441,0.0730462040630642
-1.6217379709952,-1.06869863387974,-0.565169839540854,-0.814756834662241,-0.229170713763319,0.305251466699284,-0.033394522025902,0.58583544332751,1.15483496521091,0.817873278908628,0.849025756364924,0.879145888710746,0.794179669329702,0.82810575398572,0.861684813344053,0.766246117694553,0.803076399753523,0.84007843402487,0.575398383424259,0.52835145975853,0.476552731985657,0.607683020022253,0.560571904590074,0.507443871233286,0.642547186685947,0.59587607449781,0.542464952495848,0.0741321359668137,0.0750476672635956
-1.06869863387974,-0.565169839540854,-0.116037102972016,-0.229170713763319,0.305251466699284,0.783735494106212,0.58583544332751,1.15483496521091,1.66709062884054,0.849025756364924,0.879145888710746,0.907403891918388,0.82810575398572,0.861684813344053,0.893477677649029,0.803076399753523,0.84007843402487,0.876031111967092,0.52835145975853,0.476552731985657,0.420259654179845,0.560571904590074,0.507443871233286,0.449107603523808,0.59587607449781,0.542464952495848,0.482254591337086,0.073496867112018,0.0738841033880119
-1.45222134169419,-1.02959179240819,-0.662196473706257,-0.565169839540854,-0.116037102972016,0.274663783758131,0.305251466699284,0.783735494106212,1.20154271430867,0.893667503217935,0.918678641371635,0.940972500856649,0.879145888710746,0.907403891918388,0.932753709231561,0.861684813344053,0.893477677649029,0.922422026961381,0.448729755746399,0.39500576437258,0.338483016755027,0.476552731985657,0.420259654179845,0.360514240931985,0.507443871233286,0.449107603523808,0.386183381538431,0.0712848147552204,0.0714951667404037
-0.565169839540854,-0.116037102972016,0.274663783758131,0.305251466699284,0.783735494106212,1.20154271430867,1.15483496521091,1.66709062884054,2.1162578438156,0.879145888710746,0.907403891918388,0.932753709231561,0.861684813344053,0.893477677649029,0.922422026961381,0.84007843402487,0.876031111967092,0.909364614316398,0.476552731985657,0.420259654179845,0.360514240931985,0.507443871233286,0.449107603523808,0.386183381538431,0.542464952495848,0.482254591337086,0.415999997871621,0.0721591139737549,0.0722848554964895
