"mm","m0","mp","0m","00","0p","pm","p0","pp","nx_mm","nx_m0","nx_mp","nx_0m","nx_00","nx_0p","nx_pm","nx_p0","nx_pp","ny_mm","ny_m0","ny_mp","ny_0m","ny_00","ny_0p","ny_pm","ny_p0","ny_pp","hk","ihk"
-1.94714760369858,-1.1684116408153,-0.394318776770708,-1.32625669614661,-0.541706400102495,0.238137227415247,-0.712876224494588,0.0776126287931659,0.863343696758354,0.624490046228858,0.630229598788949,0.635946010953201,0.617137351341805,0.623019546559035,0.628870846918682,0.609472005514984,0.615483519827381,0.621483799263765,0.781032766381206,0.776408818091552,0.771733549324319,0.786855443889678,0.782206267301263,0.777509779935777,0.79280758983094,0.788149755326294,0.783427014630384,0.0121136838619857,0.0121476147875616
-2.11541305041668,-1.32625669614661,-0.541706400102495,-1.5080014185324,-0.712876224494588,0.0776126287931659,-0.908535302935836,-0.107313555601857,0.689198486435421,0.611237540356595,0.617137351341805,0.623019546559035,0.603439443658752,0.609472005514984,0.615483519827381,0.595292466919642,0.601463968029757,0.607618050413856,0.791447199286737,0.786855443889678,0.782206267301263,0.797408827287995,0.79280758983094,0.788149755326294,0.803509103139925,0.798899928127359,0.79422937795782,0.0125751903861727,0.012605988067384
-1.32625669614661,-0.541706400102495,0.238137227415247,-0.712876224494588,0.0776126287931659,0.863343696758354,-0.107313555601857,0.689198486435421,1.48098333143042,0.617137351341805,0.623019546559035,0.628870846918682,0.609472005514984,0.615483519827381,0.621483799263765,0.601463968029757,0.607618050413856,0.613760510781114,0.786855443889678,0.782206267301263,0.777509779935777,0.79280758983094,0.788149755326294,0.783427014630384,0.798899928127359,0.79422937795782,0.789492264310237,0.0123696424336512,0.0124167708152521
-1.5080014185324,-0.712876224494588,0.0776126287931659,-0.908535302935836,-0.107313555601857,0.689198486435421,-0.317408699024393,0.490001972106352,1.29272489328586,0.603439443658752,0.609472005514984,0.615483519827381,0.595292466919642,0.601463968029757,0.607618050413856,0.586759160573003,0.593077239529789,0.599391057029956,0.797408827287995,0.79280758983094,0.788149755326294,0.803509103139925,0.798899928127359,0.79422937795782,0.809761500371353,0.805145569416938,0.800456345313417,0.0128501696961015,0.0129026028414369
-1.71434227075934,-0.908535302935836,-0.107313555601857,-1.12947739229239,-0.317408699024393,0.490001972106352,-0.553461102258441,0.264951398993225,1.07872487331613,0.589104457229889,0.595292466919642,0.601463968029757,0.580435890069129,0.586759160573003,0.593077239529789,0.571369891784831,0.577824558643723,0.584296120538525,0.808056890615926,0.803509103139925,0.798899928127359,0.8143059483509,0.809761500371353,0.805145569416938,0.820692662792711,0.816161000923339,0.811540537202936,0.0133582480967312,0.0134046920163065
-0.908535302935836,-0.107313555601857,0.689198486435421,-0.317408699024393,0.490001972106352,1.29272489328586,0.264951398993225,1.07872487331613,1.88782712520347,0.595292466919642,0.601463968029757,0.607618050413856,0.586759160573003,0.593077239529789,0.599391057029956,0.577824558643723,0.584296120538525,0.590764676022592,0.803509103139925,0.798899928127359,0.79422937795782,0.809761500371353,0.805145569416938,0.800456345313417,0.816161000923339,0.811540537202936,0.806843911524356,0.0131392920359455,0.0131796935147473
-0.712876224494588,0.0776126287931659,0.863343696758354,-0.107313555601857,0.689198486435421,1.48098333143042,0.490001972106352,1.29272489328586,2.09070970426779,0.609472005514984,0.615483519827381,0.621483799263765,0.601463968029757,0.607618050413856,0.613760510781114,0.593077239529789,0.599391057029956,0.605692788829426,0.79280758983094,0.788149755326294,0.783427014630384,0.798899928127359,0.79422937795782,0.789492264310237,0.805145569416938,0.800456345313417,0.795698589643109,0.0126385603930794,0.0126704737797597
-1.65013177013917,-0.816239916248239,0.0132457835209224,-1.10652295299451,-0.265936715384416,0.570156950164788,-0.573388111550148,0.273935168800742,1.11682689696927,0.548623566064923,0.55523834663728,0.561843858158769,0.53836421049637,0.545105448597729,0.551858741336188,0.527607460458833,0.534461502820877,0.541370766246233,0.836069484407969,0.831691275909216,0.827243300999935,0.842712274063111,0.838367490966264,0.83393760534637,0.849488297546341,0.845192819421965,0.840783975497848,0.0148186691204215,0.0148772672712341
-1.95138511522509,-1.10652295299451,-0.265936715384416,-1.42500761981968,-0.573388111550148,0.273935168800742,-0.909876984564586,-0.0513290288899044,0.802878391399744,0.531668601293199,0.53836421049637,0.545105448597729,0.520765208714342,0.527607460458833,0.534461502820877,0.509279124651711,0.516256226275225,0.523280503651383,0.846952477060509,0.842712274063111,0.838367490966264,0.853699945761219,0.849488297546341,0.845192819421965,0.860601402040449,0.856434182428553,0.852160498086103,0.0154401485866812,0.0154765815250132
-1.10652295299451,-0.265936715384416,0.570156950164788,-0.573388111550148,0.273935168800742,1.11682689696927,-0.0513290288899044,0.802878391399744,1.65272988535109,0.53836421049637,0.545105448597729,0.551858741336188,0.527607460458833,0.534461502820877,0.541370766246233,0.516256226275225,0.523280503651383,0.530338032383501,0.842712274063111,0.838367490966264,0.83393760534637,0.849488297546341,0.845192819421965,0.840783975497848,0.856434182428553,0.852160498086103,0.847786276963479,0.0151956417455401,0.0152284817530119
